,index,Predicted
1146,1146,312.8691583203567
1147,1147,312.8792750153771
1148,1148,312.88939171039755
1149,1149,312.899508405418
1150,1150,312.9096251004384
1151,1151,312.9197417954589
1152,1152,312.9298584904793
1153,1153,312.93997518549975
1154,1154,312.9500918805202
1155,1155,312.9602085755406
1156,1156,312.97032527056103
1157,1157,312.98044196558146
1158,1158,312.9905586606019
1159,1159,313.0006753556223
1160,1160,313.01079205064275
1161,1161,313.0209087456632
1162,1162,313.0310254406836
1163,1163,313.04114213570404
1164,1164,313.05125883072446
1165,1165,313.0613755257449
1166,1166,313.0714922207653
1167,1167,313.08160891578575
1168,1168,313.0917256108062
1169,1169,313.1018423058266
1170,1170,313.11195900084704
1171,1171,313.12207569586747
1172,1172,313.1321923908879
1173,1173,313.1423090859083
1174,1174,313.15242578092875
1175,1175,313.1625424759492
1176,1176,313.1726591709696
1177,1177,313.18277586599004
1178,1178,313.19289256101047
1179,1179,313.2030092560309
1180,1180,313.2131259510513
1181,1181,313.22324264607175
1182,1182,313.2333593410922
1183,1183,313.2434760361126
1184,1184,313.25359273113304
1185,1185,313.26370942615347
1186,1186,313.2738261211739
1187,1187,313.2839428161943
1188,1188,313.2940595112148
1189,1189,313.30417620623524
1190,1190,313.31429290125567
1191,1191,313.3244095962761
1192,1192,313.3345262912965
1193,1193,313.34464298631696
1194,1194,313.3547596813374
1195,1195,313.3648763763578
1196,1196,313.37499307137824
1197,1197,313.38510976639867
1198,1198,313.3952264614191
1199,1199,313.4053431564395
1200,1200,313.41545985145996
1201,1201,313.4255765464804
1202,1202,313.4356932415008
1203,1203,313.44580993652124
1204,1204,313.4559266315417
1205,1205,313.4660433265621
1206,1206,313.47616002158253
1207,1207,313.48627671660296
1208,1208,313.4963934116234
1209,1209,313.5065101066438
1210,1210,313.51662680166424
1211,1211,313.5267434966847
1212,1212,313.5368601917051
1213,1213,313.54697688672553
1214,1214,313.55709358174596
1215,1215,313.5672102767664
1216,1216,313.5773269717868
1217,1217,313.58744366680725
1218,1218,313.5975603618277
1219,1219,313.6076770568481
1220,1220,313.61779375186853
1221,1221,313.62791044688896
1222,1222,313.63802714190945
1223,1223,313.6481438369299
1224,1224,313.6582605319503
1225,1225,313.66837722697073
1226,1226,313.67849392199116
1227,1227,313.6886106170116
1228,1228,313.698727312032
1229,1229,313.70884400705245
1230,1230,313.7189607020729
1231,1231,313.7290773970933
1232,1232,313.73919409211373
1233,1233,313.74931078713416
1234,1234,313.7594274821546
1235,1235,313.769544177175
1236,1236,313.77966087219545
1237,1237,313.7897775672159
1238,1238,313.7998942622363
1239,1239,313.81001095725674
1240,1240,313.82012765227716
1241,1241,313.8302443472976
1242,1242,313.840361042318
1243,1243,313.85047773733845
1244,1244,313.8605944323589
1245,1245,313.8707111273793
1246,1246,313.88082782239974
1247,1247,313.89094451742017
1248,1248,313.9010612124406
1249,1249,313.911177907461
1250,1250,313.92129460248145
1251,1251,313.9314112975019
1252,1252,313.9415279925223
1253,1253,313.95164468754274
1254,1254,313.96176138256317
1255,1255,313.9718780775836
1256,1256,313.981994772604
1257,1257,313.99211146762445
1258,1258,314.0022281626449
1259,1259,314.01234485766537
1260,1260,314.0224615526858
1261,1261,314.0325782477062
1262,1262,314.04269494272665
1263,1263,314.0528116377471
1264,1264,314.0629283327675
1265,1265,314.07304502778794
1266,1266,314.08316172280837
1267,1267,314.0932784178288
1268,1268,314.1033951128492
1269,1269,314.11351180786966
1270,1270,314.1236285028901
1271,1271,314.1337451979105
1272,1272,314.14386189293094
1273,1273,314.15397858795137
1274,1274,314.1640952829718
1275,1275,314.17421197799223
1276,1276,314.18432867301266
1277,1277,314.1944453680331
1278,1278,314.2045620630535
1279,1279,314.21467875807394
1280,1280,314.2247954530944
1281,1281,314.2349121481148
1282,1282,314.24502884313523
1283,1283,314.25514553815566
1284,1284,314.2652622331761
1285,1285,314.2753789281965
1286,1286,314.28549562321695
1287,1287,314.2956123182374
1288,1288,314.3057290132578
1289,1289,314.31584570827823
1290,1290,314.32596240329866
1291,1291,314.3360790983191
1292,1292,314.3461957933395
1293,1293,314.35631248836
1294,1294,314.36642918338043
1295,1295,314.37654587840086
1296,1296,314.3866625734213
1297,1297,314.3967792684417
1298,1298,314.40689596346215
1299,1299,314.4170126584826
1300,1300,314.427129353503
1301,1301,314.43724604852343
1302,1302,314.44736274354386
1303,1303,314.4574794385643
1304,1304,314.4675961335847
1305,1305,314.47771282860515
1306,1306,314.4878295236256
1307,1307,314.497946218646
1308,1308,314.50806291366644
1309,1309,314.51817960868686
1310,1310,314.5282963037073
1311,1311,314.5384129987277
1312,1312,314.54852969374815
1313,1313,314.5586463887686
1314,1314,314.568763083789
1315,1315,314.57887977880944
1316,1316,314.58899647382987
1317,1317,314.5991131688503
1318,1318,314.6092298638707
1319,1319,314.61934655889115
1320,1320,314.6294632539116
1321,1321,314.639579948932
1322,1322,314.64969664395244
1323,1323,314.65981333897287
1324,1324,314.6699300339933
1325,1325,314.6800467290137
1326,1326,314.69016342403415
1327,1327,314.7002801190546
1328,1328,314.710396814075
1329,1329,314.7205135090955
1330,1330,314.7306302041159
1331,1331,314.74074689913635
1332,1332,314.7508635941568
1333,1333,314.7609802891772
1334,1334,314.77109698419764
1335,1335,314.78121367921807
1336,1336,314.7913303742385
1337,1337,314.8014470692589
1338,1338,314.81156376427936
1339,1339,314.8216804592998
1340,1340,314.8317971543202
1341,1341,314.84191384934064
1342,1342,314.85203054436107
1343,1343,314.8621472393815
1344,1344,314.87226393440193
1345,1345,314.88238062942236
1346,1346,314.8924973244428
1347,1347,314.9026140194632
1348,1348,314.91273071448364
1349,1349,314.9228474095041
1350,1350,314.9329641045245
1351,1351,314.94308079954493
1352,1352,314.95319749456536
1353,1353,314.9633141895858
1354,1354,314.9734308846062
1355,1355,314.98354757962665
1356,1356,314.9936642746471
1357,1357,315.0037809696675
1358,1358,315.01389766468793
1359,1359,315.02401435970836
1360,1360,315.0341310547288
1361,1361,315.0442477497492
1362,1362,315.05436444476965
1363,1363,315.0644811397901
1364,1364,315.07459783481056
1365,1365,315.084714529831
1366,1366,315.0948312248514
1367,1367,315.10494791987185
1368,1368,315.1150646148923
1369,1369,315.1251813099127
1370,1370,315.13529800493313
1371,1371,315.14541469995356
1372,1372,315.155531394974
1373,1373,315.1656480899944
1374,1374,315.17576478501485
1375,1375,315.1858814800353
1376,1376,315.1959981750557
1377,1377,315.20611487007614
1378,1378,315.21623156509656
1379,1379,315.226348260117
1380,1380,315.2364649551374
1381,1381,315.24658165015785
1382,1382,315.2566983451783
1383,1383,315.2668150401987
1384,1384,315.27693173521914
1385,1385,315.28704843023957
1386,1386,315.29716512526
1387,1387,315.3072818202804
1388,1388,315.31739851530085
1389,1389,315.3275152103213
1390,1390,315.3376319053417
1391,1391,315.34774860036214
1392,1392,315.35786529538257
1393,1393,315.367981990403
1394,1394,315.3780986854234
1395,1395,315.38821538044385
1396,1396,315.3983320754643
1397,1397,315.4084487704847
1398,1398,315.41856546550514
1399,1399,315.42868216052557
1400,1400,315.43879885554605
1401,1401,315.4489155505665
1402,1402,315.4590322455869
1403,1403,315.46914894060734
1404,1404,315.47926563562777
1405,1405,315.4893823306482
1406,1406,315.4994990256686
1407,1407,315.50961572068906
1408,1408,315.5197324157095
1409,1409,315.5298491107299
1410,1410,315.53996580575034
1411,1411,315.55008250077077
1412,1412,315.5601991957912
1413,1413,315.5703158908116
1414,1414,315.58043258583206
1415,1415,315.5905492808525
1416,1416,315.6006659758729
1417,1417,315.61078267089334
1418,1418,315.6208993659138
1419,1419,315.6310160609342
1420,1420,315.64113275595463
1421,1421,315.65124945097506
1422,1422,315.6613661459955
1423,1423,315.6714828410159
1424,1424,315.68159953603634
1425,1425,315.6917162310568
1426,1426,315.7018329260772
1427,1427,315.71194962109763
1428,1428,315.72206631611806
1429,1429,315.7321830111385
1430,1430,315.7422997061589
1431,1431,315.75241640117935
1432,1432,315.7625330961998
1433,1433,315.7726497912202
1434,1434,315.78276648624063
1435,1435,315.7928831812611
1436,1436,315.80299987628155
1437,1437,315.813116571302
1438,1438,315.8232332663224
1439,1439,315.83334996134283
1440,1440,315.84346665636326
1441,1441,315.8535833513837
1442,1442,315.8637000464041
1443,1443,315.87381674142455
1444,1444,315.883933436445
1445,1445,315.8940501314654
1446,1446,315.90416682648583
1447,1447,315.91428352150626
1448,1448,315.9244002165267
1449,1449,315.9345169115471
1450,1450,315.94463360656755
1451,1451,315.954750301588
1452,1452,315.9648669966084
1453,1453,315.97498369162884
1454,1454,315.98510038664926
1455,1455,315.9952170816697
1456,1456,316.0053337766901
1457,1457,316.01545047171055
1458,1458,316.025567166731
1459,1459,316.0356838617514
1460,1460,316.04580055677184
1461,1461,316.05591725179227
1462,1462,316.0660339468127
1463,1463,316.0761506418331
1464,1464,316.08626733685355
1465,1465,316.096384031874
1466,1466,316.1065007268944
1467,1467,316.11661742191484
1468,1468,316.12673411693527
1469,1469,316.1368508119557
1470,1470,316.1469675069761
1471,1471,316.1570842019966
1472,1472,316.16720089701704
1473,1473,316.17731759203747
1474,1474,316.1874342870579
1475,1475,316.1975509820783
1476,1476,316.20766767709875
1477,1477,316.2177843721192
1478,1478,316.2279010671396
1479,1479,316.23801776216004
1480,1480,316.24813445718047
1481,1481,316.2582511522009
1482,1482,316.2683678472213
1483,1483,316.27848454224176
1484,1484,316.2886012372622
1485,1485,316.2987179322826
1486,1486,316.30883462730304
1487,1487,316.31895132232347
1488,1488,316.3290680173439
1489,1489,316.33918471236433
1490,1490,316.34930140738476
1491,1491,316.3594181024052
1492,1492,316.3695347974256
1493,1493,316.37965149244604
1494,1494,316.3897681874665
1495,1495,316.3998848824869
1496,1496,316.41000157750733
1497,1497,316.42011827252776
1498,1498,316.4302349675482
1499,1499,316.4403516625686
1500,1500,316.45046835758905
1501,1501,316.4605850526095
1502,1502,316.4707017476299
1503,1503,316.48081844265033
1504,1504,316.49093513767076
1505,1505,316.5010518326912
1506,1506,316.5111685277117
1507,1507,316.5212852227321
1508,1508,316.53140191775253
1509,1509,316.54151861277296
1510,1510,316.5516353077934
1511,1511,316.5617520028138
1512,1512,316.57186869783425
1513,1513,316.5819853928547
1514,1514,316.5921020878751
1515,1515,316.60221878289553
1516,1516,316.61233547791596
1517,1517,316.6224521729364
1518,1518,316.6325688679568
1519,1519,316.64268556297725
1520,1520,316.6528022579977
1521,1521,316.6629189530181
1522,1522,316.67303564803854
1523,1523,316.68315234305896
1524,1524,316.6932690380794
1525,1525,316.7033857330998
1526,1526,316.71350242812025
1527,1527,316.7236191231407
1528,1528,316.7337358181611
1529,1529,316.74385251318154
1530,1530,316.75396920820197
1531,1531,316.7640859032224
1532,1532,316.7742025982428
1533,1533,316.78431929326325
1534,1534,316.7944359882837
1535,1535,316.8045526833041
1536,1536,316.81466937832454
1537,1537,316.82478607334497
1538,1538,316.8349027683654
1539,1539,316.8450194633858
1540,1540,316.85513615840625
1541,1541,316.8652528534267
1542,1542,316.87536954844717
1543,1543,316.8854862434676
1544,1544,316.895602938488
1545,1545,316.90571963350845
1546,1546,316.9158363285289
1547,1547,316.9259530235493
1548,1548,316.93606971856974
1549,1549,316.94618641359017
1550,1550,316.9563031086106
1551,1551,316.966419803631
1552,1552,316.97653649865146
1553,1553,316.9866531936719
1554,1554,316.9967698886923
1555,1555,317.00688658371274
1556,1556,317.01700327873317
1557,1557,317.0271199737536
1558,1558,317.037236668774
1559,1559,317.04735336379446
1560,1560,317.0574700588149
1561,1561,317.0675867538353
1562,1562,317.07770344885574
1563,1563,317.0878201438762
1564,1564,317.0979368388966
1565,1565,317.10805353391703
1566,1566,317.11817022893746
1567,1567,317.1282869239579
1568,1568,317.1384036189783
1569,1569,317.14852031399874
1570,1570,317.1586370090192
1571,1571,317.1687537040396
1572,1572,317.17887039906003
1573,1573,317.18898709408046
1574,1574,317.1991037891009
1575,1575,317.2092204841213
1576,1576,317.2193371791418
1577,1577,317.22945387416223
1578,1578,317.23957056918266
1579,1579,317.2496872642031
1580,1580,317.2598039592235
1581,1581,317.26992065424395
1582,1582,317.2800373492644
1583,1583,317.2901540442848
1584,1584,317.30027073930523
1585,1585,317.31038743432566
1586,1586,317.3205041293461
1587,1587,317.3306208243665
1588,1588,317.34073751938695
1589,1589,317.3508542144074
1590,1590,317.3609709094278
1591,1591,317.37108760444823
1592,1592,317.38120429946866
1593,1593,317.3913209944891
1594,1594,317.4014376895095
1595,1595,317.41155438452995
1596,1596,317.4216710795504
1597,1597,317.4317877745708
1598,1598,317.44190446959124
1599,1599,317.45202116461166
1600,1600,317.4621378596321
1601,1601,317.4722545546525
1602,1602,317.48237124967295
1603,1603,317.4924879446934
1604,1604,317.5026046397138
1605,1605,317.51272133473424
1606,1606,317.52283802975467
1607,1607,317.5329547247751
1608,1608,317.5430714197955
1609,1609,317.55318811481595
1610,1610,317.5633048098364
1611,1611,317.5734215048568
1612,1612,317.58353819987724
1613,1613,317.5936548948977
1614,1614,317.60377158991815
1615,1615,317.6138882849386
1616,1616,317.624004979959
1617,1617,317.63412167497944
1618,1618,317.64423836999987
1619,1619,317.6543550650203
1620,1620,317.6644717600407
1621,1621,317.67458845506115
1622,1622,317.6847051500816
1623,1623,317.694821845102
1624,1624,317.70493854012244
1625,1625,317.71505523514287
1626,1626,317.7251719301633
1627,1627,317.7352886251837
1628,1628,317.74540532020416
1629,1629,317.7555220152246
1630,1630,317.765638710245
1631,1631,317.77575540526544
1632,1632,317.78587210028587
1633,1633,317.7959887953063
1634,1634,317.80610549032673
1635,1635,317.81622218534716
1636,1636,317.8263388803676
1637,1637,317.836455575388
1638,1638,317.84657227040844
1639,1639,317.8566889654289
1640,1640,317.8668056604493
1641,1641,317.87692235546973
1642,1642,317.88703905049016
1643,1643,317.8971557455106
1644,1644,317.907272440531
1645,1645,317.91738913555145
1646,1646,317.9275058305719
1647,1647,317.93762252559236
1648,1648,317.9477392206128
1649,1649,317.9578559156332
1650,1650,317.96797261065365
1651,1651,317.9780893056741
1652,1652,317.9882060006945
1653,1653,317.99832269571493
1654,1654,318.00843939073536
1655,1655,318.0185560857558
1656,1656,318.0286727807762
1657,1657,318.03878947579665
1658,1658,318.0489061708171
1659,1659,318.0590228658375
1660,1660,318.06913956085793
1661,1661,318.07925625587836
1662,1662,318.0893729508988
1663,1663,318.0994896459192
1664,1664,318.10960634093965
1665,1665,318.1197230359601
1666,1666,318.1298397309805
1667,1667,318.13995642600094
1668,1668,318.15007312102136
1669,1669,318.1601898160418
1670,1670,318.1703065110622
1671,1671,318.18042320608265
1672,1672,318.1905399011031
1673,1673,318.2006565961235
1674,1674,318.21077329114394
1675,1675,318.22088998616437
1676,1676,318.2310066811848
1677,1677,318.2411233762052
1678,1678,318.25124007122565
1679,1679,318.2613567662461
1680,1680,318.2714734612665
1681,1681,318.28159015628694
1682,1682,318.29170685130737
1683,1683,318.3018235463278
1684,1684,318.3119402413483
1685,1685,318.3220569363687
1686,1686,318.33217363138914
1687,1687,318.34229032640957
1688,1688,318.35240702143
1689,1689,318.3625237164504
1690,1690,318.37264041147085
1691,1691,318.3827571064913
1692,1692,318.3928738015117
1693,1693,318.40299049653214
1694,1694,318.41310719155257
1695,1695,318.423223886573
1696,1696,318.4333405815934
1697,1697,318.44345727661386
1698,1698,318.4535739716343
1699,1699,318.4636906666547
1700,1700,318.47380736167514
1701,1701,318.48392405669557
1702,1702,318.494040751716
1703,1703,318.50415744673643
1704,1704,318.51427414175686
1705,1705,318.5243908367773
1706,1706,318.5345075317977
1707,1707,318.54462422681814
1708,1708,318.5547409218386
1709,1709,318.564857616859
1710,1710,318.57497431187943
1711,1711,318.58509100689986
1712,1712,318.5952077019203
1713,1713,318.6053243969407
1714,1714,318.61544109196115
1715,1715,318.6255577869816
1716,1716,318.635674482002
1717,1717,318.6457911770225
1718,1718,318.6559078720429
1719,1719,318.66602456706335
1720,1720,318.6761412620838
1721,1721,318.6862579571042
1722,1722,318.69637465212463
1723,1723,318.70649134714506
1724,1724,318.7166080421655
1725,1725,318.7267247371859
1726,1726,318.73684143220635
1727,1727,318.7469581272268
1728,1728,318.7570748222472
1729,1729,318.76719151726763
1730,1730,318.77730821228806
1731,1731,318.7874249073085
1732,1732,318.7975416023289
1733,1733,318.80765829734935
1734,1734,318.8177749923698
1735,1735,318.8278916873902
1736,1736,318.83800838241064
1737,1737,318.84812507743106
1738,1738,318.8582417724515
1739,1739,318.8683584674719
1740,1740,318.87847516249235
1741,1741,318.8885918575128
1742,1742,318.8987085525332
1743,1743,318.90882524755364
1744,1744,318.91894194257407
1745,1745,318.9290586375945
1746,1746,318.9391753326149
1747,1747,318.94929202763535
1748,1748,318.9594087226558
1749,1749,318.9695254176762
1750,1750,318.97964211269664
1751,1751,318.98975880771707
1752,1752,318.9998755027375
1753,1753,319.0099921977579
1754,1754,319.02010889277835
1755,1755,319.03022558779884
1756,1756,319.04034228281927
1757,1757,319.0504589778397
1758,1758,319.0605756728601
1759,1759,319.07069236788055
1760,1760,319.080809062901
1761,1761,319.0909257579214
1762,1762,319.10104245294184
1763,1763,319.11115914796227
1764,1764,319.1212758429827
1765,1765,319.1313925380031
1766,1766,319.14150923302356
1767,1767,319.151625928044
1768,1768,319.1617426230644
1769,1769,319.17185931808484
1770,1770,319.18197601310527
1771,1771,319.1920927081257
1772,1772,319.2022094031461
1773,1773,319.21232609816656
1774,1774,319.222442793187
1775,1775,319.2325594882074
1776,1776,319.24267618322784
1777,1777,319.2527928782483
1778,1778,319.2629095732687
1779,1779,319.27302626828913
1780,1780,319.28314296330956
1781,1781,319.29325965833
1782,1782,319.3033763533504
1783,1783,319.31349304837084
1784,1784,319.3236097433913
1785,1785,319.3337264384117
1786,1786,319.34384313343213
1787,1787,319.35395982845256
1788,1788,319.36407652347305
1789,1789,319.3741932184935
1790,1790,319.3843099135139
1791,1791,319.39442660853433
1792,1792,319.40454330355476
1793,1793,319.4146599985752
1794,1794,319.4247766935956
1795,1795,319.43489338861605
1796,1796,319.4450100836365
1797,1797,319.4551267786569
1798,1798,319.46524347367733
1799,1799,319.47536016869776
1800,1800,319.4854768637182
1801,1801,319.4955935587386
1802,1802,319.50571025375905
1803,1803,319.5158269487795
1804,1804,319.5259436437999
1805,1805,319.53606033882033
1806,1806,319.54617703384076
1807,1807,319.5562937288612
1808,1808,319.5664104238816
1809,1809,319.57652711890205
1810,1810,319.5866438139225
1811,1811,319.5967605089429
1812,1812,319.60687720396334
1813,1813,319.61699389898376
1814,1814,319.6271105940042
1815,1815,319.6372272890246
1816,1816,319.64734398404505
1817,1817,319.6574606790655
1818,1818,319.6675773740859
1819,1819,319.67769406910634
1820,1820,319.68781076412677
1821,1821,319.6979274591472
1822,1822,319.7080441541676
1823,1823,319.71816084918805
1824,1824,319.7282775442085
1825,1825,319.7383942392289
1826,1826,319.7485109342494
1827,1827,319.7586276292698
1828,1828,319.76874432429025
1829,1829,319.7788610193107
1830,1830,319.7889777143311
1831,1831,319.79909440935154
1832,1832,319.80921110437197
1833,1833,319.8193277993924
1834,1834,319.8294444944128
1835,1835,319.83956118943325
1836,1836,319.8496778844537
1837,1837,319.8597945794741
1838,1838,319.86991127449454
1839,1839,319.88002796951497
1840,1840,319.8901446645354
1841,1841,319.9002613595558
1842,1842,319.91037805457626
1843,1843,319.9204947495967
1844,1844,319.9306114446171
1845,1845,319.94072813963754
1846,1846,319.95084483465797
1847,1847,319.9609615296784
1848,1848,319.97107822469883
1849,1849,319.98119491971926
1850,1850,319.9913116147397
1851,1851,320.0014283097601
1852,1852,320.01154500478054
1853,1853,320.021661699801
1854,1854,320.0317783948214
1855,1855,320.04189508984183
1856,1856,320.05201178486226
1857,1857,320.0621284798827
1858,1858,320.0722451749031
1859,1859,320.0823618699236
1860,1860,320.09247856494403
1861,1861,320.10259525996446
1862,1862,320.1127119549849
1863,1863,320.1228286500053
1864,1864,320.13294534502575
1865,1865,320.1430620400462
1866,1866,320.1531787350666
1867,1867,320.16329543008703
1868,1868,320.17341212510746
1869,1869,320.1835288201279
1870,1870,320.1936455151483
1871,1871,320.20376221016875
1872,1872,320.2138789051892
1873,1873,320.2239956002096
1874,1874,320.23411229523003
1875,1875,320.24422899025046
1876,1876,320.2543456852709
1877,1877,320.2644623802913
1878,1878,320.27457907531175
1879,1879,320.2846957703322
1880,1880,320.2948124653526
1881,1881,320.30492916037304
1882,1882,320.31504585539346
1883,1883,320.3251625504139
1884,1884,320.3352792454343
1885,1885,320.34539594045475
1886,1886,320.3555126354752
1887,1887,320.3656293304956
1888,1888,320.37574602551604
1889,1889,320.38586272053647
1890,1890,320.3959794155569
1891,1891,320.4060961105773
1892,1892,320.41621280559775
1893,1893,320.4263295006182
1894,1894,320.4364461956386
1895,1895,320.44656289065904
1896,1896,320.45667958567947
1897,1897,320.46679628069995
1898,1898,320.4769129757204
1899,1899,320.4870296707408
1900,1900,320.49714636576124
1901,1901,320.50726306078167
1902,1902,320.5173797558021
1903,1903,320.5274964508225
1904,1904,320.53761314584295
1905,1905,320.5477298408634
1906,1906,320.5578465358838
1907,1907,320.56796323090424
1908,1908,320.57807992592467
1909,1909,320.5881966209451
1910,1910,320.5983133159655
1911,1911,320.60843001098596
1912,1912,320.6185467060064
1913,1913,320.6286634010268
1914,1914,320.63878009604724
1915,1915,320.64889679106767
1916,1916,320.6590134860881
1917,1917,320.6691301811085
1918,1918,320.67924687612896
1919,1919,320.6893635711494
1920,1920,320.6994802661698
1921,1921,320.70959696119024
1922,1922,320.7197136562107
1923,1923,320.7298303512311
1924,1924,320.73994704625153
1925,1925,320.75006374127196
1926,1926,320.7601804362924
1927,1927,320.7702971313128
1928,1928,320.78041382633324
1929,1929,320.7905305213537
1930,1930,320.80064721637416
1931,1931,320.8107639113946
1932,1932,320.820880606415
1933,1933,320.83099730143545
1934,1934,320.8411139964559
1935,1935,320.8512306914763
1936,1936,320.86134738649673
1937,1937,320.87146408151716
1938,1938,320.8815807765376
1939,1939,320.891697471558
1940,1940,320.90181416657845
1941,1941,320.9119308615989
1942,1942,320.9220475566193
1943,1943,320.93216425163973
1944,1944,320.94228094666016
1945,1945,320.9523976416806
1946,1946,320.962514336701
1947,1947,320.97263103172145
1948,1948,320.9827477267419
1949,1949,320.9928644217623
1950,1950,321.00298111678273
1951,1951,321.01309781180316
1952,1952,321.0232145068236
1953,1953,321.033331201844
1954,1954,321.04344789686445
1955,1955,321.0535645918849
1956,1956,321.0636812869053
1957,1957,321.07379798192574
1958,1958,321.08391467694616
1959,1959,321.0940313719666
1960,1960,321.104148066987
1961,1961,321.11426476200745
1962,1962,321.1243814570279
1963,1963,321.1344981520483
1964,1964,321.14461484706874
1965,1965,321.15473154208917
1966,1966,321.1648482371096
1967,1967,321.17496493213
1968,1968,321.1850816271505
1969,1969,321.19519832217094
1970,1970,321.20531501719137
1971,1971,321.2154317122118
1972,1972,321.2255484072322
1973,1973,321.23566510225265
1974,1974,321.2457817972731
1975,1975,321.2558984922935
1976,1976,321.26601518731394
1977,1977,321.27613188233437
1978,1978,321.2862485773548
1979,1979,321.2963652723752
1980,1980,321.30648196739565
1981,1981,321.3165986624161
1982,1982,321.3267153574365
1983,1983,321.33683205245694
1984,1984,321.34694874747737
1985,1985,321.3570654424978
1986,1986,321.3671821375182
1987,1987,321.37729883253866
1988,1988,321.3874155275591
1989,1989,321.3975322225795
1990,1990,321.40764891759994
1991,1991,321.41776561262037
1992,1992,321.4278823076408
1993,1993,321.43799900266123
1994,1994,321.44811569768166
1995,1995,321.4582323927021
1996,1996,321.4683490877225
1997,1997,321.47846578274294
1998,1998,321.4885824777634
1999,1999,321.4986991727838
2000,2000,321.50881586780423
2001,2001,321.5189325628247
2002,2002,321.52904925784514
2003,2003,321.5391659528656
2004,2004,321.549282647886
2005,2005,321.55939934290643
2006,2006,321.56951603792686
2007,2007,321.5796327329473
2008,2008,321.5897494279677
2009,2009,321.59986612298815
2010,2010,321.6099828180086
2011,2011,321.620099513029
2012,2012,321.63021620804943
2013,2013,321.64033290306986
2014,2014,321.6504495980903
2015,2015,321.6605662931107
2016,2016,321.67068298813115
2017,2017,321.6807996831516
2018,2018,321.690916378172
2019,2019,321.70103307319243
2020,2020,321.71114976821286
2021,2021,321.7212664632333
2022,2022,321.7313831582537
2023,2023,321.74149985327415
2024,2024,321.7516165482946
2025,2025,321.761733243315
2026,2026,321.77184993833544
2027,2027,321.78196663335586
2028,2028,321.7920833283763
2029,2029,321.8022000233967
2030,2030,321.81231671841715
2031,2031,321.8224334134376
2032,2032,321.832550108458
2033,2033,321.84266680347844
2034,2034,321.85278349849887
2035,2035,321.8629001935193
2036,2036,321.8730168885397
2037,2037,321.88313358356015
2038,2038,321.8932502785806
2039,2039,321.90336697360107
2040,2040,321.9134836686215
2041,2041,321.9236003636419
2042,2042,321.93371705866235
2043,2043,321.9438337536828
2044,2044,321.9539504487032
2045,2045,321.96406714372364
2046,2046,321.97418383874407
2047,2047,321.9843005337645
2048,2048,321.9944172287849
2049,2049,322.00453392380535
2050,2050,322.0146506188258
2051,2051,322.0247673138462
2052,2052,322.03488400886664
2053,2053,322.04500070388707
2054,2054,322.0551173989075
2055,2055,322.0652340939279
2056,2056,322.07535078894836
2057,2057,322.0854674839688
2058,2058,322.0955841789892
2059,2059,322.10570087400964
2060,2060,322.11581756903007
2061,2061,322.1259342640505
2062,2062,322.13605095907093
2063,2063,322.14616765409136
2064,2064,322.1562843491118
2065,2065,322.1664010441322
2066,2066,322.17651773915264
2067,2067,322.1866344341731
2068,2068,322.1967511291935
2069,2069,322.20686782421393
2070,2070,322.21698451923436
2071,2071,322.2271012142548
2072,2072,322.2372179092753
2073,2073,322.2473346042957
2074,2074,322.25745129931613
2075,2075,322.26756799433656
2076,2076,322.277684689357
2077,2077,322.2878013843774
2078,2078,322.29791807939785
2079,2079,322.3080347744183
2080,2080,322.3181514694387
2081,2081,322.32826816445913
2082,2082,322.33838485947956
2083,2083,322.3485015545
2084,2084,322.3586182495204
2085,2085,322.36873494454085
2086,2086,322.3788516395613
2087,2087,322.3889683345817
2088,2088,322.39908502960213
2089,2089,322.40920172462256
2090,2090,322.419318419643
2091,2091,322.4294351146634
2092,2092,322.43955180968385
2093,2093,322.4496685047043
2094,2094,322.4597851997247
2095,2095,322.46990189474513
2096,2096,322.48001858976556
2097,2097,322.490135284786
2098,2098,322.5002519798064
2099,2099,322.51036867482685
2100,2100,322.5204853698473
2101,2101,322.5306020648677
2102,2102,322.54071875988814
2103,2103,322.55083545490857
2104,2104,322.560952149929
2105,2105,322.5710688449494
2106,2106,322.58118553996985
2107,2107,322.5913022349903
2108,2108,322.6014189300107
2109,2109,322.6115356250312
2110,2110,322.6216523200516
2111,2111,322.63176901507205
2112,2112,322.6418857100925
2113,2113,322.6520024051129
2114,2114,322.66211910013334
2115,2115,322.67223579515377
2116,2116,322.6823524901742
2117,2117,322.6924691851946
2118,2118,322.70258588021505
2119,2119,322.7127025752355
2120,2120,322.7228192702559
2121,2121,322.73293596527634
2122,2122,322.74305266029677
2123,2123,322.7531693553172
2124,2124,322.7632860503376
2125,2125,322.77340274535806
2126,2126,322.7835194403785
2127,2127,322.7936361353989
2128,2128,322.80375283041934
2129,2129,322.81386952543977
2130,2130,322.8239862204602
2131,2131,322.8341029154806
2132,2132,322.84421961050106
2133,2133,322.8543363055215
2134,2134,322.8644530005419
2135,2135,322.87456969556234
2136,2136,322.8846863905828
2137,2137,322.8948030856032
2138,2138,322.90491978062363
2139,2139,322.91503647564406
2140,2140,322.9251531706645
2141,2141,322.9352698656849
2142,2142,322.94538656070534
2143,2143,322.95550325572583
2144,2144,322.96561995074626
2145,2145,322.9757366457667
2146,2146,322.9858533407871
2147,2147,322.99597003580755
2148,2148,323.006086730828
